rgn_id,sector,year,value,analysis_year
6,tour,2005,62888.3727853453,2012
6,tour,2006,67367.0066550927,2012
6,tour,2007,78447.2197182159,2012
6,cf,2003,18890.2396612358,2013
6,cf,2004,19213.3775151352,2013
6,cf,2005,19887.712005876,2013
6,cf,2006,26020.1433404558,2013
6,cf,2007,35464.5265758547,2013
6,cf,2008,29320.9440660613,2013
6,ph,2002,15095.1508524751,2013
6,ph,2004,19506.0402199075,2013
6,ph,2005,43438.5934161324,2013
6,ph,2006,39131.5076344374,2013
6,ph,2007,34343.040531517,2013
6,ph,2008,37635.8868634258,2013
6,sb,1997,18812.6933649395,2013
6,sb,2005,21789.0541533119,2013
6,tour,2003,50923.739093661,2013
6,tour,2004,61978.5684873574,2013
6,tour,2005,62888.3727853453,2013
6,tour,2006,67367.0066550927,2013
6,tour,2007,78447.2197182159,2013
6,tour,2008,79921.5119190706,2013
7,cf,2002,17626.3632923789,2012
7,cf,2003,18890.2396612358,2012
7,cf,2004,19213.3775151352,2012
7,cf,2005,19887.712005876,2012
7,cf,2006,26020.1433404558,2012
7,cf,2007,35464.5265758547,2012
7,ph,2002,15095.1508524751,2012
7,ph,2004,19506.0402199075,2012
7,ph,2005,43438.5934161324,2012
7,ph,2006,39131.5076344374,2012
7,ph,2007,34343.040531517,2012
7,tour,2002,44115.323406339,2012
7,tour,2003,50923.739093661,2012
7,tour,2004,61978.5684873574,2012
7,tour,2005,62888.3727853453,2012
7,tour,2006,67367.0066550927,2012
7,tour,2007,78447.2197182159,2012
7,cf,2003,18890.2396612358,2013
7,cf,2004,19213.3775151352,2013
7,cf,2005,19887.712005876,2013
7,cf,2006,26020.1433404558,2013
7,cf,2007,35464.5265758547,2013
7,cf,2008,29320.9440660613,2013
7,ph,2002,15095.1508524751,2013
7,ph,2004,19506.0402199075,2013
7,ph,2005,43438.5934161324,2013
7,ph,2006,39131.5076344374,2013
7,ph,2007,34343.040531517,2013
7,ph,2008,37635.8868634258,2013
7,sb,1997,18812.6933649395,2013
7,sb,2005,21789.0541533119,2013
7,tour,2003,50923.739093661,2013
7,tour,2004,61978.5684873574,2013
7,tour,2005,62888.3727853453,2013
7,tour,2006,67367.0066550927,2013
7,tour,2007,78447.2197182159,2013
7,tour,2008,79921.5119190706,2013
8,cf,2002,17626.3632923789,2012
8,cf,2003,18890.2396612358,2012
8,cf,2004,19213.3775151352,2012
8,cf,2005,19887.712005876,2012
8,cf,2006,26020.1433404558,2012
8,cf,2007,35464.5265758547,2012
8,ph,2002,15095.1508524751,2012
8,ph,2004,19506.0402199075,2012
8,ph,2005,43438.5934161324,2012
8,ph,2006,39131.5076344374,2012
8,ph,2007,34343.040531517,2012
8,tour,2002,44115.323406339,2012
8,tour,2003,50923.739093661,2012
8,tour,2004,61978.5684873574,2012
8,tour,2005,62888.3727853453,2012
8,tour,2006,67367.0066550927,2012
8,tour,2007,78447.2197182159,2012
8,cf,2003,18890.2396612358,2013
8,cf,2004,19213.3775151352,2013
8,cf,2005,19887.712005876,2013
8,cf,2006,26020.1433404558,2013
8,cf,2007,35464.5265758547,2013
8,cf,2008,29320.9440660613,2013
8,ph,2002,15095.1508524751,2013
8,ph,2004,19506.0402199075,2013
8,ph,2005,43438.5934161324,2013
8,ph,2006,39131.5076344374,2013
8,ph,2007,34343.040531517,2013
8,ph,2008,37635.8868634258,2013
8,sb,1997,18812.6933649395,2013
8,sb,2005,21789.0541533119,2013
8,tour,2003,50923.739093661,2013
8,tour,2004,61978.5684873574,2013
8,tour,2005,62888.3727853453,2013
8,tour,2006,67367.0066550927,2013
8,tour,2007,78447.2197182159,2013
8,tour,2008,79921.5119190706,2013
