"","importance","BWrank","lmc","lmc1","lmc10","equal"
"FoodProvision",1.01640818161385,0.925133689839572,1.23362971467733,1.14851747426951,1.03471059517507,1
"AboriginalNeeds",0.860418071476736,0.315508021390374,0,0.364304003561232,0.851429022104447,1
"NaturalProducts",0.815913688469319,0.347593582887701,0.0623883404462819,0.403964021807393,0.860698118853832,1
"CarbonStorage",1.0161834120027,0.855614973262032,0.996893181184548,0.998025007717356,0.999538416890444,1
"CoastalProtection",1.04697684873005,0.983957219251337,1.35790018635048,1.22751571558769,1.05317358067509,1
"CoastalLivelihoods",0.979096426163183,0.877005347593583,1.07730267487248,1.04914100093044,1.01148493399975,1
"TourismRecreation",0.912339851652057,0.529411764705882,0.424226840757733,0.63398330781279,0.914456818685365,1
"IconicPlacesSPecies",1.09777478084963,0.834224598930481,1.09064578607396,1.05762316330126,1.01346733307912,1
"CleanWaters",1.14969656102495,1.48663101604278,2.31274006009581,1.83450360056769,1.1950350744511,1
"Biodiversity",1.10519217801753,1.02673796791444,1.44427321554137,1.28242270444463,1.06600610608578,1
